path,nr_of_vertices,nr_of_faces,surface_area,volume,diameter
['data' 'LabeledDB_new' 'Human' '16' 'original.ply'],625,1246,2.988065022779079,0.33302497463139263,inf
['data' 'LabeledDB_new' 'Human' '17' 'original.ply'],401,798,3.607979198804558,0.4229727395639534,inf
['data' 'LabeledDB_new' 'Human' '18' 'original.ply'],1003,2002,3.6124634217601495,0.48164301162938117,inf
['data' 'LabeledDB_new' 'Human' '19' 'original.ply'],344,684,3.3465140008837397,0.3242029245758487,inf
['data' 'LabeledDB_new' 'Human' '2' 'original.ply'],425,846,3.3047537711518,0.31554285456705367,inf
['data' 'LabeledDB_new' 'Human' '20' 'original.ply'],415,826,3.2639869173023968,0.2917772197702074,inf
['data' 'LabeledDB_new' 'Human' '3' 'original.ply'],278,552,2.1141169956280605,0.18165787419785515,inf
['data' 'LabeledDB_new' 'Human' '4' 'original.ply'],251,498,2.2501456644222193,0.18349966239845017,inf
['data' 'LabeledDB_new' 'Human' '5' 'original.ply'],532,1060,3.6246155953601256,0.39030022048455465,inf
['data' 'LabeledDB_new' 'Human' '6' 'original.ply'],464,924,2.130453004927012,0.17985485319713287,inf
['data' 'LabeledDB_new' 'Human' '7' 'original.ply'],631,1258,2.335727908354065,0.19886840937219546,inf
['data' 'LabeledDB_new' 'Human' '8' 'original.ply'],273,542,2.733908475947603,0.24585233612761226,inf
['data' 'LabeledDB_new' 'Human' '9' 'original.ply'],143,282,2.6358686644107694,0.23299212915821338,inf
['data' 'LabeledDB_new' 'Mech' '321' 'original.ply'],18,32,7.5982950739851765,1.507855501822285,inf
['data' 'LabeledDB_new' 'Mech' '322' 'original.ply'],18,32,7.605264296665482,1.509930618168667,inf
['data' 'LabeledDB_new' 'Mech' '323' 'original.ply'],22,40,7.592911977244139,1.5062533598246002,inf
['data' 'LabeledDB_new' 'Mech' '324' 'original.ply'],642,1280,7.9386579486960205,1.8464963660974774,inf
['data' 'LabeledDB_new' 'Mech' '325' 'original.ply'],101,198,7.535568403347302,1.4820518260167057,inf
['data' 'LabeledDB_new' 'Mech' '326' 'original.ply'],316,628,7.952415006069032,1.7417251052845075,inf
['data' 'LabeledDB_new' 'Mech' '327' 'original.ply'],133,262,6.871624375915785,1.2612479196027202,inf
['data' 'LabeledDB_new' 'Mech' '328' 'original.ply'],21,38,7.787656537122351,1.5645725990503423,inf
['data' 'LabeledDB_new' 'Mech' '329' 'original.ply'],19,34,7.702597405716849,1.5390095644646116,inf
['data' 'LabeledDB_new' 'Mech' '330' 'original.ply'],22,40,7.693109605564767,1.5361670039978874,inf
['data' 'LabeledDB_new' 'Mech' '331' 'original.ply'],17,30,7.5752359693278795,1.4771396164947275,inf
['data' 'LabeledDB_new' 'Mech' '332' 'original.ply'],102,200,7.558487387511047,1.4983156350730027,inf
['data' 'LabeledDB_new' 'Mech' '333' 'original.ply'],18,32,7.399243410192665,1.425962814836231,inf
['data' 'LabeledDB_new' 'Mech' '334' 'original.ply'],151,298,7.198598846943598,1.430476216624499,inf
['data' 'LabeledDB_new' 'Mech' '335' 'original.ply'],18,32,7.603400673029934,1.5093755105987088,inf
['data' 'LabeledDB_new' 'Mech' '336' 'original.ply'],887,1770,4.6801944921418475,0.7421451631095484,inf
['data' 'LabeledDB_new' 'Mech' '337' 'original.ply'],1715,3426,8.817103699733979,2.149927705843167,inf
['data' 'LabeledDB_new' 'Mech' '338' 'original.ply'],1378,2752,7.370022793153498,1.5437150074326986,inf
['data' 'LabeledDB_new' 'Mech' '339' 'original.ply'],17,30,7.57260249596925,1.476369228937855,inf
['data' 'LabeledDB_new' 'Mech' '340' 'original.ply'],151,298,7.19319194276569,1.4288643840653874,inf
['data' 'LabeledDB_new' 'Octopus' '121' 'original.ply'],414,824,4.590809817794071,0.4992960574557603,inf
['data' 'LabeledDB_new' 'Octopus' '122' 'original.ply'],361,718,5.5046780468367364,0.7144288593772883,inf
['data' 'LabeledDB_new' 'Octopus' '123' 'original.ply'],1109,2214,5.1045571428976535,0.8710864288350426,inf
['data' 'LabeledDB_new' 'Octopus' '124' 'original.ply'],140,276,4.185463119152889,0.5269053334081292,inf
['data' 'LabeledDB_new' 'Octopus' '125' 'original.ply'],184,364,2.3454719697895814,0.2714179099105994,inf
['data' 'LabeledDB_new' 'Octopus' '126' 'original.ply'],229,454,5.842717131369819,0.950887642665989,inf
['data' 'LabeledDB_new' 'Octopus' '127' 'original.ply'],559,1114,5.897506553591932,1.0198937763562452,inf
['data' 'LabeledDB_new' 'Octopus' '128' 'original.ply'],322,640,3.9619732560483687,0.48305183445707056,inf
['data' 'LabeledDB_new' 'Octopus' '129' 'original.ply'],315,626,5.434684777737705,0.808706903880868,inf
['data' 'LabeledDB_new' 'Octopus' '130' 'original.ply'],328,652,5.398049128093891,0.7924804838968603,inf
['data' 'LabeledDB_new' 'Octopus' '131' 'original.ply'],1263,2522,5.0374888347746145,0.8424982130430391,inf
['data' 'LabeledDB_new' 'Octopus' '132' 'original.ply'],1149,2294,3.2890314259303643,0.3798112717271519,inf
['data' 'LabeledDB_new' 'Octopus' '133' 'original.ply'],752,1500,4.417659664204761,0.6800156697236395,inf
['data' 'LabeledDB_new' 'Octopus' '134' 'original.ply'],546,1088,5.503224903675336,1.0106804911145255,inf
['data' 'LabeledDB_new' 'Octopus' '135' 'original.ply'],1060,2116,5.512549655863707,1.053084288649667,inf
['data' 'LabeledDB_new' 'Octopus' '136' 'original.ply'],1359,2714,4.836385443490313,0.7706318387636846,inf
['data' 'LabeledDB_new' 'Octopus' '137' 'original.ply'],590,1176,4.286431766090583,0.6167127068892911,inf
['data' 'LabeledDB_new' 'Octopus' '138' 'original.ply'],393,782,5.519042455333018,0.9635361729121552,inf
['data' 'LabeledDB_new' 'Octopus' '139' 'original.ply'],437,870,4.086237420185948,0.3892333105563209,inf
['data' 'LabeledDB_new' 'Octopus' '140' 'original.ply'],474,944,5.361733109604121,0.817406268768965,inf
['data' 'LabeledDB_new' 'Plier' '201' 'original.ply'],417,830,2.9926529573933642,0.18357536106659383,inf
['data' 'LabeledDB_new' 'Plier' '202' 'original.ply'],405,806,3.2100076217300737,0.1969511611416478,inf
['data' 'LabeledDB_new' 'Plier' '203' 'original.ply'],390,776,3.4450233126102434,0.21280597253167055,inf
['data' 'LabeledDB_new' 'Plier' '204' 'original.ply'],338,672,3.4463476522019176,0.1970485544102294,inf
['data' 'LabeledDB_new' 'Plier' '205' 'original.ply'],314,624,3.7607560414639596,0.24140144160297156,inf
['data' 'LabeledDB_new' 'Plier' '206' 'original.ply'],351,698,3.8030539988565946,0.2371392415950545,inf
['data' 'LabeledDB_new' 'Plier' '207' 'original.ply'],340,676,4.126144572579363,0.2554790406307851,inf
['data' 'LabeledDB_new' 'Plier' '208' 'original.ply'],382,760,4.272507784891372,0.26219393256624846,inf
['data' 'LabeledDB_new' 'Plier' '209' 'original.ply'],333,662,4.201115134886772,0.25333076788712205,inf
['data' 'LabeledDB_new' 'Plier' '210' 'original.ply'],328,652,3.962764378443732,0.24236355335258114,inf
['data' 'LabeledDB_new' 'Plier' '211' 'original.ply'],276,548,3.712249740446487,0.21496035771138802,inf
['data' 'LabeledDB_new' 'Plier' '212' 'original.ply'],289,574,3.0487063128824907,0.1755640524361105,inf
['data' 'LabeledDB_new' 'Plier' '213' 'original.ply'],620,1236,2.1197471225586275,0.11877941658592472,inf
['data' 'LabeledDB_new' 'Plier' '214' 'original.ply'],475,946,2.4829626488913736,0.14686930875571708,inf
['data' 'LabeledDB_new' 'Plier' '215' 'original.ply'],349,694,2.832578848203702,0.17449818554978608,inf
['data' 'LabeledDB_new' 'Plier' '216' 'original.ply'],335,666,3.0706984273063074,0.19135263567575522,inf
['data' 'LabeledDB_new' 'Plier' '217' 'original.ply'],284,564,4.042315873412756,0.2521846017327619,inf
['data' 'LabeledDB_new' 'Plier' '218' 'original.ply'],277,550,4.232710341043535,0.25694466428690416,inf
['data' 'LabeledDB_new' 'Plier' '219' 'original.ply'],407,810,2.953913739379993,0.1580945417904192,inf
['data' 'LabeledDB_new' 'Plier' '220' 'original.ply'],407,810,2.9206843535684563,0.1613895266105434,inf
['data' 'LabeledDB_new' 'Table' '141' 'original.ply'],304,604,6.5229076489249636,1.086767124341686,inf
['data' 'LabeledDB_new' 'Table' '142' 'original.ply'],474,944,4.18979500559296,0.437073758560188,inf
['data' 'LabeledDB_new' 'Table' '143' 'original.ply'],522,1040,3.9160934233495497,0.3679262174855473,inf
['data' 'LabeledDB_new' 'Table' '144' 'original.ply'],764,1524,6.511827803926222,0.8973208109928013,inf
['data' 'LabeledDB_new' 'Table' '145' 'original.ply'],922,1840,5.60844204898939,1.0200497571810727,inf
['data' 'LabeledDB_new' 'Table' '146' 'original.ply'],744,1484,6.698334058578264,1.3209765750646736,inf
['data' 'LabeledDB_new' 'Table' '147' 'original.ply'],977,1950,6.9358338984745025,1.2973001574566847,inf
['data' 'LabeledDB_new' 'Table' '148' 'original.ply'],1044,2084,8.511756072682324,1.5407205880313333,inf
['data' 'LabeledDB_new' 'Table' '149' 'original.ply'],1044,2084,8.127139104118942,1.3997744742275497,inf
['data' 'LabeledDB_new' 'Table' '150' 'original.ply'],944,1884,3.6829935758002517,0.5143203116641072,inf
['data' 'LabeledDB_new' 'Table' '151' 'original.ply'],490,976,6.337264909383076,1.0266354862956013,inf
['data' 'LabeledDB_new' 'Table' '152' 'original.ply'],252,500,4.827801114102698,0.6753860457576237,inf
['data' 'LabeledDB_new' 'Table' '153' 'original.ply'],355,706,5.719927796992493,0.8307538058081283,inf
['data' 'LabeledDB_new' 'Table' '154' 'original.ply'],458,912,6.517426786730191,1.0891895964549536,inf
['data' 'LabeledDB_new' 'Table' '155' 'original.ply'],744,1484,6.960222337523594,1.282438446028841,inf
['data' 'LabeledDB_new' 'Table' '156' 'original.ply'],182,360,5.139157083811473,0.7557031965179641,inf
['data' 'LabeledDB_new' 'Table' '157' 'original.ply'],820,1636,8.606949246939875,1.6635053527461647,inf
['data' 'LabeledDB_new' 'Table' '158' 'original.ply'],276,548,5.205336497375533,0.8396656422218628,inf
['data' 'LabeledDB_new' 'Table' '159' 'original.ply'],356,708,5.542934074505087,0.7685213934959859,inf
['data' 'LabeledDB_new' 'Table' '160' 'original.ply'],137,270,4.6688118770532006,0.5707409890186921,inf
['data' 'LabeledDB_new' 'Teddy' '161' 'original.ply'],1372,2740,5.036670619592915,0.7758195468055946,inf
['data' 'LabeledDB_new' 'Teddy' '162' 'original.ply'],906,1808,4.53781073884885,0.675151246300188,inf
['data' 'LabeledDB_new' 'Teddy' '163' 'original.ply'],1191,2378,4.947137793997,0.7645765651366033,inf
['data' 'LabeledDB_new' 'Teddy' '164' 'original.ply'],1136,2268,5.1468553942962005,0.8295197486392988,inf
['data' 'LabeledDB_new' 'Teddy' '165' 'original.ply'],1048,2092,4.8690401162551025,0.7344466906134249,inf
['data' 'LabeledDB_new' 'Teddy' '166' 'original.ply'],1066,2128,5.151369932422258,0.832630231434641,inf
['data' 'LabeledDB_new' 'Teddy' '167' 'original.ply'],962,1920,5.122009012517611,0.844300591868504,inf
['data' 'LabeledDB_new' 'Teddy' '168' 'original.ply'],969,1934,4.793398916451291,0.7204112428611719,inf
['data' 'LabeledDB_new' 'Teddy' '169' 'original.ply'],1252,2500,5.608595207379162,0.8449673614844471,inf
['data' 'LabeledDB_new' 'Teddy' '170' 'original.ply'],1278,2552,5.114678164416367,0.7387293509948791,inf
['data' 'LabeledDB_new' 'Teddy' '171' 'original.ply'],1793,3582,4.837305595732876,0.8039506418685717,inf
['data' 'LabeledDB_new' 'Teddy' '172' 'original.ply'],1060,2116,4.721082249166231,0.7366905140450036,inf
['data' 'LabeledDB_new' 'Teddy' '173' 'original.ply'],1913,3822,4.461479406991615,0.7029770441200146,inf
['data' 'LabeledDB_new' 'Teddy' '174' 'original.ply'],1147,2290,4.599590215361758,0.6798317371030256,inf
['data' 'LabeledDB_new' 'Teddy' '175' 'original.ply'],676,1348,4.797002575843906,0.723519887497766,inf
['data' 'LabeledDB_new' 'Teddy' '176' 'original.ply'],1617,3230,5.221549076881311,0.9031822675285271,inf
['data' 'LabeledDB_new' 'Teddy' '177' 'original.ply'],1680,3356,4.850717827443677,0.775063703352834,inf
['data' 'LabeledDB_new' 'Teddy' '178' 'original.ply'],1498,2992,4.586112658846035,0.7001452326174625,inf
['data' 'LabeledDB_new' 'Teddy' '179' 'original.ply'],1510,3016,4.997021458172704,0.802904865950824,inf
['data' 'LabeledDB_new' 'Teddy' '180' 'original.ply'],821,1638,4.448607539329486,0.605261916715009,inf
['data' 'LabeledDB_new' 'Vase' '361' 'original.ply'],1443,2882,5.05449233898868,0.9088269502679974,inf
['data' 'LabeledDB_new' 'Vase' '362' 'original.ply'],641,1278,4.035704834204679,0.5574175535967755,inf
['data' 'LabeledDB_new' 'Vase' '363' 'original.ply'],3055,6106,2.673879379593099,0.30382796544780505,inf
['data' 'LabeledDB_new' 'Vase' '364' 'original.ply'],1154,2304,4.776877762070986,0.821910613983707,inf
['data' 'LabeledDB_new' 'Vase' '365' 'original.ply'],3416,6828,7.612524710459115,1.7794554399448637,inf
['data' 'LabeledDB_new' 'Vase' '366' 'original.ply'],1381,2758,4.813017189792143,0.8114013719007094,inf
['data' 'LabeledDB_new' 'Vase' '367' 'original.ply'],1527,3050,4.656715636071237,0.841887044231791,inf
['data' 'LabeledDB_new' 'Vase' '368' 'original.ply'],2046,4088,4.65556448750414,0.8493141580071706,inf
['data' 'LabeledDB_new' 'Vase' '369' 'original.ply'],2335,4666,5.9216541815561845,1.1946131022739737,inf
['data' 'LabeledDB_new' 'Vase' '370' 'original.ply'],3226,6448,5.287629237208067,1.0277492628984404,inf
['data' 'LabeledDB_new' 'Vase' '371' 'original.ply'],3675,7346,5.620775419214635,1.0991832626289784,inf
['data' 'LabeledDB_new' 'Vase' '372' 'original.ply'],1133,2262,3.7199837034072303,0.5310251123961478,inf
['data' 'LabeledDB_new' 'Vase' '373' 'original.ply'],2425,4846,4.164664206746008,0.6398114058044088,inf
['data' 'LabeledDB_new' 'Vase' '374' 'original.ply'],1681,3358,3.9552758657714073,0.5411764956908238,inf
['data' 'LabeledDB_new' 'Vase' '375' 'original.ply'],1038,2072,3.8164248900386126,0.5006130478405589,inf
['data' 'LabeledDB_new' 'Vase' '376' 'original.ply'],1370,2736,5.872211014902376,0.9909724163611883,inf
['data' 'LabeledDB_new' 'Vase' '377' 'original.ply'],1916,3828,3.4662041431087802,0.49123922885980253,inf
['data' 'LabeledDB_new' 'Vase' '378' 'original.ply'],832,1660,3.685388357464196,0.5186615899048815,inf
['data' 'LabeledDB_new' 'Vase' '379' 'original.ply'],2802,5600,4.559243926687864,0.8161207766462055,inf
['data' 'LabeledDB_new' 'Vase' '380' 'original.ply'],1676,3348,3.935893134538245,inf,inf
