path,true_class,mesh_is_watertight,diameter,mesh_nr_vertices,mesh_nr_faces,mesh_surface_area,mesh_volume,convex_hull_nr_vertices,convex_hull_nr_faces,convex_hull_surface_area,convex_hull_volume,bounding_box_p0,bounding_box_p1,bounding_box_surface_area,bounding_box_volume,bounding_box_diameter,distance_to_center,scale,alignment,correctly_oriented_axes,eigenvalues
['data' 'LabeledDB_new' 'Bearing' '345' 'normalized_v2.ply'],Bearing,True,1.0593054416823058,3614,7224,1.313365332155689,0.08785940068385263,591,1178,1.3549283244700903,0.10826903435440294,[-0.4409022  -0.21566296 -0.21594678],[0.55909777 0.21641646 0.21635264],2.1023329930288175,0.18678767697698243,1.1719963113777543,1.105439313354753e-10,0.9999999701976776,1.0,3,[0.1072526  0.01371366 0.01349311]
['data' 'LabeledDB_new' 'Bearing' '346' 'normalized_v2.ply'],Bearing,True,1.057278272744441,3587,7170,1.3085267815869615,0.08785724764222558,695,1386,1.350721264834762,0.10821895916540963,[-0.43814132 -0.217476   -0.21846722],[0.56185865 0.21611696 0.21646042],2.1142042812680826,0.18858155831391854,1.1735266718911237,6.525665889523562e-11,0.9999999701976776,0.999999999999971,3,[0.10643186 0.01371174 0.01368235]
['data' 'LabeledDB_new' 'Bearing' '347' 'normalized_v2.ply'],Bearing,True,1.0507798236058221,2623,5242,1.278407047590789,0.09727507138959825,903,1802,1.2794479620649488,0.10162760334589042,[-0.49596483 -0.18578619 -0.18493301],[0.50403517 0.18800168 0.18621796],1.7673411287161116,0.13873172885638496,1.1302523660341595,3.830369979420478e-11,1.0,1.0,3,[0.09895031 0.01464922 0.01440719]
['data' 'LabeledDB_new' 'Bearing' '348' 'normalized_v2.ply'],Bearing,True,1.0050189956945648,2568,5132,0.47665810617302,0.01579234349500753,1052,2100,0.48099494870023735,0.016915869705253522,[-0.46610191 -0.07672883 -0.07675248],[0.53389806 0.07702386 0.07695808],0.662193291077549,0.023633410393856302,1.0233605251162927,9.427225075460769e-12,0.9999999701976776,0.9999999999999979,3,[0.08309747 0.00254772 0.00253492]
['data' 'LabeledDB_new' 'Bearing' '349' 'normalized_v2.ply'],Bearing,True,1.005071582513087,2568,5132,0.47661992623633787,0.01579044544460533,954,1904,0.4810005332948866,0.016915436960854197,[-0.46726158 -0.0769265  -0.07670199],[0.53273839 0.07692728 0.07708453],0.6626018718430251,0.02366063773317392,1.0233871319278007,2.0961663849803736e-11,0.9999999701976776,1.0,3,[0.08357033 0.00254395 0.00252936]
['data' 'LabeledDB_new' 'Bearing' '350' 'normalized_v2.ply'],Bearing,True,1.0043096851583386,8759,17514,0.4723569020482299,0.015733090738220365,1519,3034,0.4783474831511707,0.01682114260242289,[-0.46601143 -0.07651196 -0.07654044],[0.53398854 0.07655268 0.0769728 ],0.6601506477990071,0.02349744867516462,1.02322775587569,4.713988901017955e-11,0.9999999701976776,0.9999999999999973,3,[0.08278916 0.00253667 0.00252938]
['data' 'LabeledDB_new' 'Bearing' '351' 'normalized_v2.ply'],Bearing,False,1.022265260980103,5192,10380,0.7745832892326683,0.03671697744288709,228,452,0.8386353455281612,0.04787015109114277,[-0.39219004 -0.14194413 -0.14077671],[0.60780996 0.14233711 0.1418899 ],1.294609322645956,0.08035681371822645,1.0773654136212132,8.417323832039347e-11,1.0,1.0,3,[0.08073994 0.00694602 0.00680583]
['data' 'LabeledDB_new' 'Bearing' '352' 'normalized_v2.ply'],Bearing,True,1.0214160965740748,10400,20796,0.7814598383135174,0.03811132975026834,1200,2396,0.8368085064825863,0.04795037643247266,[-0.39186677 -0.14210165 -0.14262009],[0.60813326 0.14192982 0.14236589],1.2999248820918248,0.08094498641957701,1.07791045022586,4.453500636761924e-11,1.0000000298023224,0.9999999999999997,3,[0.08027674 0.00717071 0.00704568]
['data' 'LabeledDB_new' 'Bearing' '353' 'normalized_v2.ply'],Bearing,True,1.002720747283646,1512,3020,0.4210593712610693,0.011863593771240832,686,1368,0.49652449491660366,0.020134932868275553,[-0.45042536 -0.10438275 -0.10427488],[0.54957461 0.10488193 0.10495444],0.9245565909419113,0.04378430560725284,1.0428655500446697,4.0262505760216526e-11,0.9999999701976776,0.9999999999999999,3,[0.06202701 0.00272005 0.00270972]
['data' 'LabeledDB_new' 'Bearing' '354' 'normalized_v2.ply'],Bearing,False,1.0223282005452772,2910,5816,0.6141798347440531,0.024066010159873558,338,672,0.7631932623839821,0.03939990104371054,[-0.3893317  -0.14164691 -0.14196102],[0.6106683  0.14117435 0.14099811],1.2916144859290108,0.08002685663580822,1.07705790572403,3.01847292687933e-11,1.0,1.0,3,[0.10164838 0.0047838  0.00475761]
['data' 'LabeledDB_new' 'Bearing' '355' 'normalized_v2.ply'],Bearing,True,1.004743617192059,14994,29984,0.4097422380007056,0.012074583502634267,1106,2208,0.4091431453805326,0.012072473166242666,[-0.50028241 -0.06250041 -0.06244081],[0.49971759 0.0623562  0.06268033],0.5311999169137505,0.015622202165247345,1.0155020799142176,3.999110411661641e-11,1.0,0.9999999999999996,3,[0.09024262 0.00187607 0.00186793]
['data' 'LabeledDB_new' 'Bearing' '356' 'normalized_v2.ply'],Bearing,True,1.0048096417286736,14992,29980,0.4096697337076717,0.012072962734740398,1138,2272,0.40911974273485996,0.01207106462405199,[-0.49960214 -0.06243021 -0.06274711],[0.50039786 0.06265397 0.06268031],0.5324011838698435,0.015688986642363068,1.0155678663198875,7.30961047693658e-11,1.0,1.0,3,[0.09072488 0.00187333 0.00186706]
['data' 'LabeledDB_new' 'Bearing' '357' 'normalized_v2.ply'],Bearing,True,1.0103355482186622,14872,29764,0.4659039605854209,0.0074729510612612645,252,500,0.42176385292419805,0.009003549110494008,[-0.49954578 -0.06801697 -0.03317891],[0.50045425 0.06859079 0.03323879],0.4241972877476306,0.009073174125071228,1.0114707365588673,1.0535206789811608e-10,1.0000000298023224,1.0,3,[0.09850133 0.00241018 0.00072207]
['data' 'LabeledDB_new' 'Bearing' '358' 'normalized_v2.ply'],Bearing,True,1.0737564367033379,14127,28266,1.5819131382094673,0.0544078830477601,786,1568,1.9337948504061537,0.19353889535144128,[-0.19400403 -0.37963691 -0.37920272],[0.80599594 0.38121676 0.38165912],4.201240017552676,0.5789045150618561,1.468948264947118,3.219208794540013e-11,0.9999999701976776,0.9999999999999999,3,[0.07097128 0.02972052 0.02953325]
['data' 'LabeledDB_new' 'Bearing' '359' 'normalized_v2.ply'],Bearing,True,1.0749890233539208,14956,29924,1.5846872706410677,0.0545451995360166,773,1542,1.937934759621049,0.19415699649066412,[-0.19490428 -0.38100544 -0.38080257],[0.80509573 0.38048255 0.38062698],4.20547403655747,0.5798194653441764,1.4695710076842894,1.0892220179468831e-10,1.0000000149011612,0.9999999999999996,3,[0.0721342  0.02965557 0.02947455]
['data' 'LabeledDB_new' 'Bearing' '360' 'normalized_v2.ply'],Bearing,True,1.0142615746573147,2200,4396,0.6539299542372442,0.025987024609382958,1098,2192,0.6379037596188877,0.02836811697883934,[-0.50041616 -0.09933627 -0.09806038],[0.49958387 0.0981845  0.09809937],0.864852296198311,0.03874562461615068,1.0380236793652649,1.060917718064378e-10,1.0000000298023224,1.0,3,[0.08895735 0.00399581 0.00397191]
['data' 'LabeledDB_new' 'Bird' '241' 'normalized_v2.ply'],Bird,True,1.0000190081137552,3478,6952,0.3547797352904397,0.006833589054739502,412,820,0.7863207780862201,0.02542851248852653,[-0.49818125 -0.28727385 -0.0495051 ],[0.50181878 0.41267586 0.09496167],1.8910719578677746,0.10111947627048333,1.2291461693591101,9.854001279495753e-11,1.0000000298023224,1.0,3,[0.03718461 0.01692134 0.00138687]
['data' 'LabeledDB_new' 'Bird' '242' 'normalized_v2.ply'],Bird,True,1.0000365147191599,7849,15694,0.8569477054777617,0.023739929553725714,387,770,1.2336006771309507,0.0831171578070979,[-0.4992201  -0.28298613 -0.18550764],[0.50077987 0.40905184 0.22508596],2.7735557935599626,0.28414635226404994,1.2835511659785346,4.86047662288121e-11,0.9999999701976776,1.0,3,[0.04732266 0.02550345 0.00929868]
['data' 'LabeledDB_new' 'Bird' '243' 'normalized_v2.ply'],Bird,True,1.0000225573980397,3158,6312,0.3504643043277992,0.007141963765027968,640,1276,0.5037318686978869,0.016352795227875153,[-0.49850297 -0.1832784  -0.04456332],[0.50149703 0.17233776 0.09724559],1.0957092082922255,0.050429539701570825,1.0707813106953796,1.8885994956308834e-10,1.0,1.0,3,[0.05705422 0.00419641 0.0009622 ]
['data' 'LabeledDB_new' 'Bird' '244' 'normalized_v2.ply'],Bird,True,1.0004959302839194,4501,8998,0.45065665746094347,0.00783168681750627,670,1336,0.6300565376048093,0.02023241122484609,[-0.49737379 -0.18763804 -0.04589417],[0.50262624 0.2777918  0.10176264],1.3636211226894366,0.06872388938547402,1.1128465897739346,5.82670584358237e-11,1.0000000298023224,1.0,3,[0.05744572 0.00828935 0.00111006]
['data' 'LabeledDB_new' 'Bird' '245' 'normalized_v2.ply'],Bird,True,1.000001286317631,6475,12946,0.7373185976424335,0.014950717672026971,251,498,1.1481220136432786,0.07159289525674152,[-0.49866226 -0.26838097 -0.18265274],[0.50133777 0.41125083 0.21356484],2.690262972276434,0.26928207803119525,1.2723552242967828,3.119761822192939e-11,1.0000000298023224,1.0,3,[0.04403259 0.02235712 0.00858335]
['data' 'LabeledDB_new' 'Bird' '246' 'normalized_v2.ply'],Bird,True,1.0000181042789853,4219,8434,0.4298356495659371,0.007930625969759849,350,696,0.5923334508075921,0.026295253511350605,[-0.49819905 -0.11341032 -0.09784335],[0.50180095 0.187167   0.16091289],1.2742196410842825,0.07777625769118912,1.0757794937389176,3.974856131132292e-11,1.0,1.0,3,[0.05944994 0.00535898 0.00288686]
['data' 'LabeledDB_new' 'Bird' '247' 'normalized_v2.ply'],Bird,True,1.0000456256042554,5519,11034,0.6031252455895921,0.012200060537138154,417,830,0.907566415585908,0.050650767671317515,[-0.49856421 -0.17261752 -0.1448614 ],[0.50143582 0.31964186 0.23200764],2.1092915338406693,0.18551732559815398,1.1765838820786654,4.603742739325681e-11,1.0000000298023224,1.0,3,[0.05585462 0.01267321 0.00699393]
['data' 'LabeledDB_new' 'Bird' '248' 'normalized_v2.ply'],Bird,True,1.0846411101366749,11790,23576,1.328740197377845,0.03318449975804865,314,624,1.9864929677983638,0.18190746120519563,[-0.49051076 -0.46313325 -0.37727901],[0.50948924 0.40194526 0.43186492],4.7483909290456445,0.6999730249953107,1.5501853847288172,7.842663979745597e-11,1.0,1.0,3,[0.05333322 0.04868328 0.02255161]
['data' 'LabeledDB_new' 'Bird' '249' 'normalized_v2.ply'],Bird,True,1.0002001893896277,3714,7424,0.3585358596590471,0.0059141941232289455,345,686,0.6391771518671924,0.02311408503530027,[-0.4942292  -0.21956889 -0.04950238],[0.5057708  0.2633349  0.14323024],1.537415456468354,0.09307131379569095,1.1270944667257985,2.867399062550071e-11,1.0,1.0,3,[0.04268196 0.00772218 0.00145281]
['data' 'LabeledDB_new' 'Bird' '250' 'normalized_v2.ply'],Bird,True,1.0000187445446131,4280,8556,0.46409586136487657,0.007854007338784467,415,826,0.8216906224584603,0.018776294155390467,[-0.50779462 -0.30389065 -0.0361919 ],[0.49220541 0.40013465 0.06311335],1.746487960265667,0.06991341016767545,1.226993566796238,1.0920937024974055e-10,1.0000000298023224,1.0,3,[0.03973816 0.02056926 0.00057188]
['data' 'LabeledDB_new' 'Bird' '251' 'normalized_v2.ply'],Bird,True,1.0000225573980397,3158,6312,0.3504643043277992,0.007141963765027968,640,1276,0.5037318686978869,0.016352795227875153,[-0.49850297 -0.1832784  -0.04456332],[0.50149703 0.17233776 0.09724559],1.0957092082922255,0.050429539701570825,1.0707813106953796,1.8885994956308834e-10,1.0,1.0,3,[0.05705422 0.00419641 0.0009622 ]
['data' 'LabeledDB_new' 'Bird' '252' 'normalized_v2.ply'],Bird,True,1.0000383566900355,6351,12698,0.7367481474215509,0.016321392305197174,527,1050,1.165064532618532,0.0779107833097797,[-0.49644053 -0.25380641 -0.17454906],[0.50355947 0.37768793 0.25740829],2.672460630016891,0.2727786225464781,1.259115664705696,3.793982288208921e-11,1.0,1.0,3,[0.06488819 0.01872841 0.00911437]
['data' 'LabeledDB_new' 'Bird' '253' 'normalized_v2.ply'],Bird,True,1.0018885145402099,6164,12324,0.6647078060659045,0.013145472035207814,355,706,1.2050419857272159,0.05367467586112664,[-0.50272638 -0.38199285 -0.10209239],[0.49727362 0.49833876 0.13194431],2.6407964431635205,0.20602990952092726,1.3526850763882388,7.001701905116709e-11,1.0,1.0,3,[0.04776069 0.03128666 0.00240679]
['data' 'LabeledDB_new' 'Bird' '254' 'normalized_v2.ply'],Bird,True,1.0000189113686297,3638,7272,0.3821095329642576,0.006040587986452049,472,940,0.5743600638482952,0.01448726856903171,[-0.50006151 -0.20408487 -0.03480516],[0.49993849 0.27232888 0.06991531],1.2620490079443343,0.04989027407371438,1.1126259232159923,6.01674548763696e-11,1.0,1.0,3,[0.04571293 0.00862341 0.00057546]
['data' 'LabeledDB_new' 'Bird' '255' 'normalized_v2.ply'],Bird,True,1.0000012487111196,5054,10104,0.5317199308543191,0.012099162645108567,606,1208,0.7928301388497235,0.0417287486625951,[-0.49697888 -0.28690937 -0.11848482],[0.50302112 0.26357746 0.15315506],1.943321767957897,0.1495341750541781,1.1733814279334396,1.8505270223562685e-11,1.0,1.0,3,[0.04808351 0.01127608 0.00585295]
['data' 'LabeledDB_new' 'Bird' '256' 'normalized_v2.ply'],Bird,True,1.000317640219689,5970,11936,0.5581534034494829,0.012297268333886524,325,646,1.05168913375989,0.04304246225982602,[-0.50122523 -0.38747641 -0.06350052],[0.49877477 0.49232656 0.15431234],2.578496489780724,0.19163240683951965,1.349627991063098,4.25180546974978e-11,1.0,1.0,3,[0.0288542  0.0268187  0.00310509]
['data' 'LabeledDB_new' 'Bird' '257' 'normalized_v2.ply'],Bird,True,1.0000563435311454,2135,4266,0.5365189411949801,0.00484118605083094,57,110,0.7415239283287367,0.021829394481069107,[-0.49920684 -0.22513759 -0.03784909],[0.50079316 0.27259079 0.09869704],1.4044748086435705,0.06796288806712181,1.1253347883344955,2.0976785350963464e-11,1.0,1.0,3,[0.04527277 0.01035234 0.00060098]
['data' 'LabeledDB_new' 'Bird' '258' 'normalized_v2.ply'],Bird,False,1.0090305131546031,8946,17888,1.1957502715000072,0.026209798425753595,85,166,1.6852337365668704,0.15286090312265063,[-0.49708128 -0.32256588 -0.20449355],[0.50291872 0.47971994 0.31927714],3.4925406156574397,0.4202137976186826,1.3849181466906473,2.8309674955300165e-11,1.0,1.0,3,[0.04329997 0.03375943 0.01201845]
['data' 'LabeledDB_new' 'Bird' '259' 'normalized_v2.ply'],Bird,True,1.0033385427171606,9015,18026,0.9480295005221259,0.026066896623968782,633,1262,1.472925834551473,0.1069893744976343,[-0.50291711 -0.41490132 -0.18445401],[0.49708289 0.51187766 0.17925042],3.255114032489212,0.3370736160189667,1.4110989243210392,3.950988102544202e-11,1.0,1.0,3,[0.05564424 0.03570928 0.00653912]
['data' 'LabeledDB_new' 'Bird' '260' 'normalized_v2.ply'],Bird,True,1.0295557451469746,2497,4990,1.4051548319661475,0.0406202189580856,297,590,1.901225324285896,0.18038578394359098,[-0.44956571 -0.49512634 -0.27356657],[0.39589354 0.50487369 0.48382851],4.4864021492525925,0.6403467046727934,1.51276195343157,4.3542393195154936e-11,1.0000000298023224,1.0,3,[0.04640457 0.04219004 0.02230007]
['data' 'LabeledDB_new' 'Bust' '301' 'normalized_v2.ply'],Bust,True,1.0279433302124985,9252,18500,1.3635917165010976,0.0902800564451116,912,1820,1.4387946365892672,0.12953469781167418,[-0.49652955 -0.26998192 -0.21301273],[0.50347048 0.26387629 0.23468834],2.44113639173308,0.23900889715600343,1.2187866478512648,8.244388269144943e-11,1.0000000298023224,1.0,3,[0.09145155 0.01650559 0.01384146]
['data' 'LabeledDB_new' 'Bust' '302' 'normalized_v2.ply'],Bust,False,1.024062218917646,25125,50246,1.8596925346823607,0.127234406648724,586,1168,1.8170311711561642,0.19341155695779041,[-0.46561173 -0.39171624 -0.24776249],[0.53438824 0.39207515 0.27246818],3.4235486764686875,0.4077523061006972,1.3729416716828327,7.868487171192158e-11,0.9999999701976776,1.0,3,[0.08001862 0.03094139 0.01752047]
['data' 'LabeledDB_new' 'Bust' '303' 'normalized_v2.ply'],Bust,True,1.0625334952041043,15516,31028,1.6767234314167496,0.11729165599754275,1105,2206,1.7043269670310708,0.1688650312002334,[-0.48682046 -0.32667628 -0.22130613],[0.51317954 0.40798703 0.22808564],3.0284134346258735,0.33015164226353644,1.3197284327554546,6.672449462871354e-11,1.0,1.0,3,[0.08063724 0.0302051  0.01587918]
['data' 'LabeledDB_new' 'Bust' '304' 'normalized_v2.ply'],Bust,True,1.009180172323912,25467,50930,1.192820887987237,0.06151798660824204,597,1190,1.317920276948734,0.1106189629285666,[-0.50323713 -0.25917095 -0.20284572],[0.49676287 0.27471179 0.19113863],2.2764170532533754,0.2103414418850953,1.2001060133074373,8.23925511400953e-11,1.0,1.0,3,[0.08972822 0.01304705 0.00992897]
['data' 'LabeledDB_new' 'Bust' '305' 'normalized_v2.ply'],Bust,True,1.0414485107764249,27824,55644,2.128184887827074,0.15535997403524227,1474,2944,2.05488978987558,0.2330426174805239,[-0.50774074 -0.41671062 -0.28668916],[0.49225929 0.41319984 0.37325594],4.075101884317652,0.5476953564001334,1.457490638803535,1.0034028027013757e-10,1.0000000298023224,1.0,3,[0.07059434 0.03936139 0.02638992]
['data' 'LabeledDB_new' 'Bust' '306' 'normalized_v2.ply'],Bust,True,1.0187615976643527,26798,53592,1.6596836952042588,0.12978993124939214,2432,4860,1.7604432123431808,0.1878182804603844,[-0.40512717 -0.38405019 -0.24084677],[0.59487283 0.38455003 0.29743397],3.4412073284796563,0.41372269841093257,1.3713104907438,1.2382714786204298e-10,1.0,1.0,3,[0.08272016 0.02884168 0.02030744]
['data' 'LabeledDB_new' 'Bust' '307' 'normalized_v2.ply'],Bust,True,1.1162725850091224,27439,54874,2.565300131470305,0.25874559030498195,2113,4222,2.546170812136846,0.3474824421830838,[-0.51043737 -0.36931202 -0.34289351],[0.48956263 0.44135368 0.40155524],4.317227027494413,0.6034990656766803,1.4870718930987623,9.525700003384344e-11,1.0,1.0,3,[0.09240382 0.04468888 0.03982706]
['data' 'LabeledDB_new' 'Bust' '308' 'normalized_v2.ply'],Bust,True,1.0878913805352906,23976,47948,2.7276213643594622,0.3242255620199613,3019,6034,2.690641380584479,0.3851040522699847,[-0.44892824 -0.41914827 -0.38641885],[0.55107176 0.41625234 0.38316664],4.49579658053181,0.6429121888769735,1.5133261406245826,1.075308597969564e-10,1.0,1.0,3,[0.09351679 0.05439703 0.04755127]
['data' 'LabeledDB_new' 'Bust' '309' 'normalized_v2.ply'],Bust,False,1.0316298591126767,5197,10390,2.0590424800953433,0.17277201625212224,623,1242,1.837486965064911,0.2104398973012052,[-0.44193617 -0.3546274  -0.31344256],[0.55806386 0.35431987 0.36398205],3.7332605009757938,0.48025834271387907,1.4005393227580267,1.0026641465225756e-10,1.0000000298023224,1.0,3,[0.06512223 0.03429141 0.03136389]
['data' 'LabeledDB_new' 'Bust' '310' 'normalized_v2.ply'],Bust,True,1.0337053850666518,8263,16522,2.3950268309427267,0.28793706648640055,1677,3350,2.3877710280631295,0.3166275502883441,[-0.46101242 -0.5167343  -0.33419323],[0.53898758 0.4728736  0.36129159],4.746699973870367,0.6882572695260496,1.5694020922673704,5.6465743153989977e-11,1.0,1.0,3,[0.07800739 0.06702104 0.03563144]
['data' 'LabeledDB_new' 'Bust' '311' 'normalized_v2.ply'],Bust,True,1.0565993754797258,25230,50456,1.9999545462665296,0.14214201201284477,940,1876,2.072811582427193,0.23580407930215377,[-0.4350318  -0.30855206 -0.30084366],[0.56496817 0.31117517 0.31314558],3.2284445298351816,0.3805058322630495,1.3270435381449353,1.2755762835775497e-10,0.9999999701976776,1.0,3,[0.10211017 0.02688056 0.02251293]
['data' 'LabeledDB_new' 'Bust' '312' 'normalized_v2.ply'],Bust,True,1.0199737504646251,26985,53966,2.093498377557863,0.152929914523844,2119,4234,2.0895840854263277,0.23974650537502082,[-0.40434736 -0.46432024 -0.2622551 ],[0.59565264 0.48083201 0.27005142],3.9611389673511983,0.5031107086321116,1.4753518274258448,1.292901613183142e-10,1.0,1.0,3,[0.08377713 0.04239179 0.01997867]
['data' 'LabeledDB_new' 'Bust' '313' 'normalized_v2.ply'],Bust,True,1.035157932576083,10852,21700,2.2091173632723797,0.16904187323524844,1699,3394,2.101389943209082,0.24730350864002082,[-0.45434868 -0.4014796  -0.26998439],[0.54565132 0.38674787 0.29500553],3.5971159423027856,0.4453405779915265,1.3930241050202008,1.1864664279459656e-10,1.0,1.0,3,[0.0881722  0.03623042 0.02406361]
['data' 'LabeledDB_new' 'Bust' '314' 'normalized_v2.ply'],Bust,True,1.122757052252398,26437,52870,1.8647235260043207,0.13280343909708997,748,1492,2.0740533907896386,0.2196327281960212,[-0.37439364 -0.46009785 -0.23674975],[0.62560636 0.46693769 0.27253127],3.8168763485226416,0.472121609582175,1.4555968036538665,8.613475734781098e-12,1.0,1.0,3,[0.09525032 0.04635031 0.01695941]
['data' 'LabeledDB_new' 'Bust' '315' 'normalized_v2.ply'],Bust,True,1.0043447546006528,25768,51532,1.8275668615525607,0.1691545896153536,1013,2022,1.8290492601303316,0.19640517540971994,[-0.44036713 -0.28959814 -0.30061704],[0.5596329  0.37687188 0.32911655],3.431804424765742,0.41969857297973495,1.3567412228367381,1.2128744224676187e-10,1.0000000298023224,1.0,3,[0.07368381 0.03158501 0.02999868]
['data' 'LabeledDB_new' 'Bust' '316' 'normalized_v2.ply'],Bust,True,1.0030528467924644,23395,46786,1.8831841941207401,0.1515995251825841,1014,2024,1.827921581540325,0.19607570801956617,[-0.43687788 -0.29800057 -0.27982023],[0.56312215 0.32354265 0.36817709],3.3445978647726022,0.40275835822959355,1.3439555688310587,1.1940278580252259e-10,1.0000000298023224,1.0,3,[0.07186707 0.02995765 0.02830967]
['data' 'LabeledDB_new' 'Bust' '317' 'normalized_v2.ply'],Bust,True,1.0131610268886753,27726,55448,1.7627672167273725,0.16742977358432384,2203,4402,1.770219206120583,0.19436489543524982,[-0.45772022 -0.32867733 -0.29933506],[0.54227978 0.39515811 0.29216611],3.4869722564060943,0.42814951335586393,1.3688723036302253,4.89660302124442e-11,1.0,1.0,3,[0.07536519 0.03391806 0.02516208]
['data' 'LabeledDB_new' 'Bust' '318' 'normalized_v2.ply'],Bust,True,1.0390696507582375,25145,50286,1.5593461469143985,0.11470780608397035,993,1982,1.6152656637147866,0.15072113704460127,[-0.47919992 -0.2919755  -0.19140133],[0.52080011 0.31522018 0.32012743],2.858645039855327,0.3105980602757647,1.2768509389520848,7.106994049336283e-11,1.0000000298023224,1.0,3,[0.07402051 0.02528018 0.01931598]
['data' 'LabeledDB_new' 'Bust' '319' 'normalized_v2.ply'],Bust,True,1.0044436962821155,26558,53112,1.6606531623934981,0.14826943812278906,3889,7774,1.7627687109563959,0.19215005026593315,[-0.49176356 -0.30876592 -0.25531137],[0.50823641 0.3289417  0.25415337],2.944123750322495,0.3248895380548651,1.2908234860614705,4.673872772518807e-11,0.9999999701976776,1.0,3,[0.09232145 0.02819363 0.02138594]
['data' 'LabeledDB_new' 'Bust' '320' 'normalized_v2.ply'],Bust,True,1.016441772076152,27118,54232,2.3555158594021255,0.22143706633956114,2680,5356,2.215736122973677,0.2680057132609717,[-0.38176665 -0.48897728 -0.35333952],[0.56655961 0.51102275 0.33190981],4.566831140037275,0.6498399522362933,1.5391196825112234,4.922907632408849e-11,1.0000000298023224,1.0,3,[0.06991461 0.05369861 0.0318672 ]
['data' 'LabeledDB_new' 'Chair' '101' 'normalized_v2.ply'],Chair,True,1.0596777624329143,8499,16998,0.6901668728728961,0.009524426199630304,339,674,1.4493905226244606,0.10967668892238013,[-0.52595139 -0.21294059 -0.19690433],[0.47404858 0.20835157 0.35347894],2.4070951023082348,0.23187214743407442,1.2167204957375284,1.874519691413074e-10,0.9999999701976776,1.0,3,[0.06524438 0.01825779 0.01241054]
['data' 'LabeledDB_new' 'Chair' '102' 'normalized_v2.ply'],Chair,True,1.050734480753393,15724,31456,1.1073807541447294,0.020591683781085845,395,786,1.644017105876551,0.15485936268609113,[-0.5118323  -0.26590809 -0.2416402 ],[0.4881677  0.26530173 0.39391732],3.0087634848261793,0.3376143985343436,1.2985057711358763,8.207289274246833e-11,1.0,1.0,3,[0.05624941 0.02305334 0.01634058]
['data' 'LabeledDB_new' 'Chair' '103' 'normalized_v2.ply'],Chair,True,1.071479109438619,9652,19304,0.8097574359262126,0.015058538100674437,373,742,1.5448837788389476,0.12984214494956298,[-0.51371133 -0.24018547 -0.23313278],[0.48628864 0.24171217 0.3614299 ],2.7259572703143835,0.2865183419220676,1.259257738935731,6.495761869054746e-11,0.9999999701976776,1.0,3,[0.05159605 0.02102469 0.01680804]
['data' 'LabeledDB_new' 'Chair' '104' 'normalized_v2.ply'],Chair,True,1.0519008004365178,8653,17306,0.7346652319545806,0.009132518433993821,530,1056,1.3443397931936951,0.09743299567489998,[-0.52895033 -0.19936337 -0.22055222],[0.47104964 0.21177909 0.28865054],2.259400126152365,0.20935486727582864,1.1951257305407903,1.0496015888938572e-10,0.9999999701976776,1.0,3,[0.05922135 0.01772573 0.01352595]
['data' 'LabeledDB_new' 'Chair' '105' 'normalized_v2.ply'],Chair,True,1.0531048820410462,9261,18530,0.7784800797738587,0.009514243876173228,475,946,1.3460991012530215,0.09769681877798499,[-0.54514295 -0.21973731 -0.23152874],[0.45485705 0.21629485 0.2950404 ],2.384404770853368,0.22960108137242385,1.21136250058441,3.9697626945250456e-11,1.0,1.0,3,[0.05797217 0.01685368 0.01280297]
['data' 'LabeledDB_new' 'Chair' '106' 'normalized_v2.ply'],Chair,True,1.106581976876687,14052,28104,1.2339226224633542,0.022069362250399027,304,604,2.0685328295154006,0.2178567084357351,[-0.53496504 -0.29948363 -0.2688182 ],[0.46503496 0.27215561 0.50929934],3.589118589775822,0.44480251760138145,1.3900497554505578,8.511761819809714e-11,1.0,1.0,3,[0.05674799 0.03049146 0.02487367]
['data' 'LabeledDB_new' 'Chair' '107' 'normalized_v2.ply'],Chair,True,1.0594995104322809,11421,22854,1.0996118240073376,0.020845008288658123,462,920,1.5475080403470463,0.13273939278058422,[-0.52932578 -0.25034204 -0.26981583],[0.47067419 0.23485039 0.28706989],2.624549716584304,0.2701967289970834,1.243194812487148,3.300354821266301e-11,0.9999999701976776,1.0,3,[0.0559019  0.02196782 0.01341061]
['data' 'LabeledDB_new' 'Chair' '108' 'normalized_v2.ply'],Chair,True,1.0628298975611004,10500,21008,1.0573090201844617,0.020152705595282407,458,912,1.5507522421420856,0.13314289282277444,[-0.52094728 -0.25348431 -0.26900509],[0.47905275 0.23700587 0.28471026],2.631595010434668,0.27159195071372666,1.2438574541861442,1.1942178988347615e-10,1.0000000298023224,1.0,3,[0.05718625 0.02283955 0.01372506]
['data' 'LabeledDB_new' 'Chair' '109' 'normalized_v2.ply'],Chair,True,1.1103215841499587,10301,20602,0.7654802873354276,0.014221551679352717,206,408,1.877543016046866,0.17347059957305375,[-0.57203782 -0.26789787 -0.19690096],[0.42796215 0.26907682 0.49501532],3.200864976123098,0.3715415283620806,1.329319342804983,4.138057962166812e-11,0.9999999701976776,1.0,3,[0.04443274 0.02416034 0.01817314]
