path,surface_area,compactness,rectangularity,diameter,eccentricity,convexity,major_eccentricity,minor_eccentricity
['data' 'LabeledDB_new' 'Chair' '107' 'refined.ply'],-0.1419043405655532,0.5708764168928636,-0.7539771688474963,-0.07403556216751431,-0.5678274199146744,-0.9479840759842533,-0.32387814435239837,-0.47706050541266337
['data' 'LabeledDB_new' 'Chair' '108' 'refined.ply'],-0.18872596279078918,0.5118491387497358,-0.765029374075385,-0.013611366308524683,-0.5696637452781913,-0.9694612262130871,-0.33069049081361923,-0.47569418011191056
['data' 'LabeledDB_new' 'Chair' '109' 'refined.ply'],0.17465264942792968,6.341417902757025,-1.0883908607189525,2.0444779308171035,-0.6399983693596928,-1.4036498890790647,-0.4290583597718736,-0.5128097691459401
['data' 'LabeledDB_new' 'Chair' '110' 'refined.ply'],-0.5586046423974815,0.918745309484914,-0.9161467499990378,-0.2927142927996992,-0.4850197147329949,-1.112807270330333,-0.18791339781998745,-0.4606817458223516
['data' 'LabeledDB_new' 'Chair' '111' 'refined.ply'],-0.6165685168617219,0.7604915497813426,-0.9325730220062739,-0.19885735613664118,-0.490758514879345,-1.1375893962392503,-0.19701754024752896,-0.46165793897994634
['data' 'LabeledDB_new' 'Chair' '112' 'refined.ply'],-0.2822432969368717,0.47888374791919075,-0.8944382403334846,0.36419370447191685,-0.6252462225598084,-1.1542646160740087,-0.39364166188550986,-0.510489586769045
['data' 'LabeledDB_new' 'Chair' '113' 'refined.ply'],-0.03315528873806084,1.0790740695220389,-0.9195376548674694,0.41432774125797794,-0.5773243073352943,-1.1491834632985847,-0.38734065488631214,-0.45233867641285774
['data' 'LabeledDB_new' 'Chair' '114' 'refined.ply'],-0.4464531932124861,0.8170832050233076,-0.9796832505645662,0.32873854952675363,-0.6082977926036378,-1.207071614275153,-0.3367737678811873,-0.5151134731648425
['data' 'LabeledDB_new' 'Chair' '115' 'refined.ply'],-0.23862241793818545,0.78639698197391,-0.9189142349784636,-0.03911596499896988,-0.5750542621318291,-1.1304183075866878,-0.38691127634569605,-0.44972885697843795
['data' 'LabeledDB_new' 'Chair' '116' 'refined.ply'],-0.07464873962887994,0.7598397462907482,-0.8389994075124448,0.13197822948762547,-0.5929010255863266,-1.043917125884771,-0.3275997586501237,-0.5021434591365969
['data' 'LabeledDB_new' 'Chair' '117' 'refined.ply'],-0.11493406286517271,2.4719131996105537,-0.9794464750087011,-0.15727504179374904,-0.6211192303365654,-1.2688165237392535,-0.44581763628209803,-0.47363555754583553
['data' 'LabeledDB_new' 'Chair' '118' 'refined.ply'],0.8765798722253282,0.65971101445117,-0.9435106554713159,2.9557654180559068,-0.5096408828523378,-1.137774219901289,-0.15645965128357073,-0.4903128476530381
['data' 'LabeledDB_new' 'Chair' '119' 'refined.ply'],-0.3053031995218992,0.7572440298949508,-1.0280319989366864,-0.017042004496731888,-0.6500877857475622,-1.161742984357056,-0.3853235005089549,-0.545905033999694
['data' 'LabeledDB_new' 'Chair' '120' 'refined.ply'],-0.40254074976706594,0.7479097794118372,-0.804789213332907,-0.35080564151259114,-0.5251286777287849,-1.0970364342263637,-0.21674800233020788,-0.4820651524938587
['data' 'LabeledDB_new' 'Cup' '21' 'refined.ply'],2.1363368874356667,1.062537253276197,-0.2292445383766181,-0.4700903780412236,-0.6725730687146988,-0.38927452059735945,-0.506206561849378,-0.5216551341829884
['data' 'LabeledDB_new' 'Cup' '22' 'refined.ply'],2.8484104178884246,0.33502316683721595,-0.004270996645411279,0.11878298761152874,-0.6844748767352036,-0.010546918928763794,-0.5013925128740021,-0.5487401887407231
['data' 'LabeledDB_new' 'Cup' '23' 'refined.ply'],1.6871474792249774,0.4812782102479982,-0.15831323766085179,-0.550051088889454,-0.6515435244473391,-0.19449984364938944,-0.520506556509119,-0.4643844020601827
['data' 'LabeledDB_new' 'Cup' '24' 'refined.ply'],2.8091184420024304,0.007577033827326168,0.5393630910863711,0.07460555517682758,-0.6827713250351959,0.2989045772835683,-0.5007317878431639,-0.5457127444498563
['data' 'LabeledDB_new' 'Cup' '25' 'refined.ply'],1.7341341984047092,-0.4948953544617811,2.0305364243743615,1.5177415235105431,-0.6443157665957919,1.3099668531625392,-0.36398648627586794,-0.54624771689426
['data' 'LabeledDB_new' 'Cup' '26' 'refined.ply'],2.006547172840702,-0.44347124994454257,1.2359797509436068,0.8105057774854545,-0.6512816363714623,1.296209614463941,-0.48909871156636425,-0.49265657184715367
['data' 'LabeledDB_new' 'Cup' '27' 'refined.ply'],3.2072057429590948,1.4631149866911326,-0.23258118023973154,1.1203623799156068,-0.672202936619776,-0.3334297724472563,-0.507583865806792,-0.5199152319349644
['data' 'LabeledDB_new' 'Cup' '28' 'refined.ply'],3.490648537191383,-0.15359154683212453,1.1684067841884824,0.27699625442478115,-0.6728306051716381,1.1962001879546924,-0.5063797084478022,-0.5220605430834252
['data' 'LabeledDB_new' 'Cup' '29' 'refined.ply'],2.2181214780463314,2.2112338090233243,-0.4701265192615538,0.33619266696231453,-0.6589977402619545,-0.5700532677510007,-0.5200662275300372,-0.48126610630754507
['data' 'LabeledDB_new' 'Cup' '30' 'refined.ply'],0.9342131310075291,0.5422076486602797,-0.6569428301257718,1.2650401839183676,-0.5619632574118202,-0.9319460137203429,-0.061069658134199165,-0.5483990886570868
['data' 'LabeledDB_new' 'Cup' '31' 'refined.ply'],2.4131401123379836,-0.0435888312712914,0.18305056710184492,-0.1929024254318211,-0.6751258642662507,0.40926881306815505,-0.5452548790016357,-0.49385482498031186
['data' 'LabeledDB_new' 'Cup' '32' 'refined.ply'],3.358967941428813,2.6417573492636235,-0.39891521840729866,1.3057927759540904,-0.6722454927469612,-0.5502200861783667,-0.5096448916614594,-0.5185075636364369
['data' 'LabeledDB_new' 'Cup' '33' 'refined.ply'],4.741725755459481,0.105092018888728,1.1835646254223593,0.8408462461749485,-0.6849565457785248,1.229610299161858,-0.5101193895210706,-0.5446986765983292
['data' 'LabeledDB_new' 'Cup' '34' 'refined.ply'],4.2919110560931895,-0.1820921694306718,1.2468895593885083,2.199244069848523,-0.6668969987363493,1.0839526824080552,-0.5237235549652539,-0.49535862639873807
['data' 'LabeledDB_new' 'Cup' '35' 'refined.ply'],1.671312297769461,0.11411792964637266,0.30876021123120506,1.095681717225366,-0.5923764670803703,-0.31320104720380626,-0.17744004254256368,-0.5469281197964405
['data' 'LabeledDB_new' 'Cup' '36' 'refined.ply'],2.348849925219574,-0.46469039088739755,1.0595801432797367,2.376371221850163,-0.6749577497134938,1.085444903330389,-0.506523974407467,-0.5263191248429311
['data' 'LabeledDB_new' 'Cup' '37' 'refined.ply'],2.9715839550528753,0.6387838190960671,0.011358871757193653,-0.6671147156993252,-0.6869003274236763,-0.043370035485704325,-0.5473869993051058,-0.5220460020184504
['data' 'LabeledDB_new' 'Cup' '38' 'refined.ply'],2.4906761578836183,0.9412471556406463,-0.17103602596541634,-0.41037510481827183,-0.6815574180758424,-0.23139488310649806,-0.5322018169177917,-0.5217390086846763
['data' 'LabeledDB_new' 'Cup' '39' 'refined.ply'],1.8323100514198962,-0.5033360472406072,1.2081616169088314,1.3064488867682522,-0.6805181325846833,0.9204639073569009,-0.5245487583123002,-0.5253355080104519
['data' 'LabeledDB_new' 'Cup' '40' 'refined.ply'],1.3326586674610246,-0.479737806821788,2.3055375383474797,0.6293112985155128,-0.6233769811002374,1.7469409652567507,-0.2848052893611387,-0.5476770230820716
['data' 'LabeledDB_new' 'Fish' '221' 'refined.ply'],-0.5217216246988269,-0.47860588682355604,-0.08128896275274201,-0.6180427439682132,-0.19479042710384423,0.25581000802619097,-0.01725445755005647,-0.3399052649544173
['data' 'LabeledDB_new' 'Fish' '222' 'refined.ply'],-0.7592016721438889,-0.48537133031409707,0.08140310554537954,-0.6585635724391985,-0.09230045034435413,0.7145158697700709,0.6147657289066797,-0.4622463699278729
['data' 'LabeledDB_new' 'Fish' '223' 'refined.ply'],-0.6246661638984263,-0.41142702495161815,-0.47937856560497855,-0.6912648115156454,-0.2117623693355202,0.11050098397304907,0.14392266521226937,-0.4089493634126809
['data' 'LabeledDB_new' 'Fish' '224' 'refined.ply'],-0.8075596687668752,-0.4518776683700074,-0.013612756030955395,-0.7066402160121588,0.10507595374645401,0.7395116988522132,1.5396247177237923,-0.5084771749583931
['data' 'LabeledDB_new' 'Fish' '225' 'refined.ply'],-0.6881576000602547,-0.41801348589545567,-0.4325283366279251,-0.7238853230594373,-0.3077667910716855,0.1076335046202644,0.6708279138846424,-0.5334939473316147
['data' 'LabeledDB_new' 'Fish' '226' 'refined.ply'],-0.7782340940528442,-0.4837836400437677,0.19687567424159064,-0.510869166354846,-0.06834983548011105,0.6830972681756906,0.915384766905059,-0.49307491623191047
['data' 'LabeledDB_new' 'Fish' '227' 'refined.ply'],-0.7804322895385348,-0.4841480518159261,0.19518786464253296,-0.5207308399675645,-0.06670831414251874,0.6595879873455037,0.9165108916782121,-0.4927829734776493
['data' 'LabeledDB_new' 'Fish' '228' 'refined.ply'],-0.7086270978992313,-0.47528504962190715,-0.040584596339132466,-0.682920007661769,-0.08671744560284445,0.37819685546419257,0.5829866206533277,-0.45560362678698946
['data' 'LabeledDB_new' 'Fish' '229' 'refined.ply'],-0.7473229589267494,-0.48698267540138873,0.10712400603789467,-0.6649355335067026,-0.15028762421983544,0.7144685844331238,0.6181461232456891,-0.48043035807866685
['data' 'LabeledDB_new' 'Fish' '230' 'refined.ply'],-0.46820499717322894,-0.47732642224774224,-0.01787189392577238,-0.6444428615104895,-0.21710049381349136,0.32028341761105006,-0.03455148066590066,-0.34505668500359865
['data' 'LabeledDB_new' 'Fish' '231' 'refined.ply'],-0.673996998599004,-0.4599011038636957,-0.2119412785078594,-0.6771309475772345,-0.1888817837756453,0.5352528977231222,0.597355223011512,-0.4895079362224158
['data' 'LabeledDB_new' 'Fish' '232' 'refined.ply'],-0.7688037429029269,-0.45481699096140327,0.21868315458889492,-0.6344783752765003,0.15222036160935504,0.7479684084320924,0.9843663324385246,-0.44726450728073464
['data' 'LabeledDB_new' 'Fish' '233' 'refined.ply'],-0.2050797824479025,-0.45252783693123677,-0.32181014360659116,-0.7154686825670372,-0.5270599583145699,0.3973751631976528,-0.2098085328371391,-0.4861500442001961
['data' 'LabeledDB_new' 'Fish' '234' 'refined.ply'],-0.5047658465200434,-0.4364369687998605,-0.40199809373016065,-0.6248089419277086,-0.29159172090623564,0.24411810520696856,-0.04142321542198941,-0.3871298590237991
['data' 'LabeledDB_new' 'Fish' '235' 'refined.ply'],-0.7852263201698777,-0.45347630724246846,-0.15994479333480682,-0.6586068846820677,-0.0036641080233251523,0.5784697578290966,1.3332584152177247,-0.5145981309784134
['data' 'LabeledDB_new' 'Fish' '236' 'refined.ply'],-0.8409469041686124,-0.420612329400393,-0.2525193656645234,-0.7220998985152667,0.21857840294151254,0.40686491779423517,1.579530557252213,-0.4911041575782907
['data' 'LabeledDB_new' 'Fish' '237' 'refined.ply'],-0.8998057403611206,-0.43254229508604947,0.07582223456448453,-0.8124849869372812,0.4707027664313358,0.6801877771072281,1.8498771940125665,-0.4692458910830552
['data' 'LabeledDB_new' 'Fish' '238' 'refined.ply'],-0.8256840033843402,-0.43858428135764416,-0.05915508240771847,-0.6833529804950987,0.1334411949362734,0.4466512030830964,1.5802026116022545,-0.5061718908741597
['data' 'LabeledDB_new' 'Fish' '239' 'refined.ply'],-0.8010644556054222,-0.46667714675884026,0.3450530178072307,-0.7337969711959499,0.24010298105460248,1.3423081492717444,0.8222982751200594,-0.40142383003733506
['data' 'LabeledDB_new' 'Fish' '240' 'refined.ply'],-0.6012656434841891,-0.45137722217507187,-0.16144632795178976,-0.6718710374916734,-0.14835428632836606,0.6064958902264613,0.21354533975007334,-0.4001796590116267
['data' 'LabeledDB_new' 'FourLeg' '381' 'refined.ply'],-0.1325873435022857,-0.4454113919365787,0.16891674579186647,0.2243679304410368,-0.37589408875827196,0.08774876401159465,-0.1587495107321488,-0.3906259142315219
['data' 'LabeledDB_new' 'FourLeg' '382' 'refined.ply'],-0.5557017753006183,-0.38642449959270037,-0.441548478880162,-0.2879199747316702,-0.33871752756284706,-0.43957628117422115,-0.19880475415177512,-0.33950656365565746
['data' 'LabeledDB_new' 'FourLeg' '383' 'refined.ply'],-0.11571216849532538,-0.43894234730383214,0.5905840552310007,-0.3307784990110235,-0.35764040621344706,0.22890787164846854,0.12493174362923558,-0.474146011047378
['data' 'LabeledDB_new' 'FourLeg' '384' 'refined.ply'],-0.552276044278164,-0.3710044726326638,0.0556994088294284,-0.7886712972095148,-0.15340711014758274,-0.19533792685994272,-0.07884512591002799,-0.28158672240099714
['data' 'LabeledDB_new' 'FourLeg' '385' 'refined.ply'],-0.3432062783146073,-0.3673842208687982,-0.12848354235553372,-0.5743908347975183,-0.12748728361721154,-0.16796279651866747,-0.22263895999829691,-0.14649211879510016
['data' 'LabeledDB_new' 'FourLeg' '386' 'refined.ply'],-0.04761502020910612,-0.3856749183511131,-0.584786664565608,0.824766388560477,-0.46143572700842006,-0.5157248531402399,-0.37316461871142115,-0.3197742476106594
['data' 'LabeledDB_new' 'FourLeg' '387' 'refined.ply'],-0.5340810218170244,-0.33246235522985185,-0.1981161789300899,-0.6683406380871849,-0.07111510905681484,-0.12792174196846579,-0.30258156188259044,0.012783826881436804
['data' 'LabeledDB_new' 'FourLeg' '388' 'refined.ply'],-0.10008401050516273,-0.41666777487476947,0.27743867048288384,-0.33797689646407925,-0.34640841760703905,0.16145755630399164,-0.24566154354449501,-0.3134131545833848
['data' 'LabeledDB_new' 'FourLeg' '389' 'refined.ply'],-0.5079721789483981,-0.29099350354902975,-0.49909911636321064,-0.6662339761633049,-0.33808205441083805,-0.5380883159281368,-0.1675448112400264,-0.3577561365116289
['data' 'LabeledDB_new' 'FourLeg' '390' 'refined.ply'],-0.8728271568377317,-0.12076164620765552,-0.8121431135662315,-0.6187024542787437,-0.11372993098808017,-0.8912035752472436,0.0031950669442450557,-0.3029539645596684
['data' 'LabeledDB_new' 'FourLeg' '391' 'refined.ply'],-0.2893209425897998,-0.4172919039812003,0.21251045240664992,-0.5778501478229281,-0.1347938438319536,0.16266354485850354,-0.17138181370444933,-0.20156613912871935
['data' 'LabeledDB_new' 'FourLeg' '392' 'refined.ply'],-0.30945535419076914,-0.4540192484189207,0.28113701076024417,-0.4245381533817406,-0.23190815860177416,0.26306477414635315,-0.01910930931852133,-0.36089497132971005
['data' 'LabeledDB_new' 'FourLeg' '393' 'refined.ply'],-0.4658720587183643,-0.185102066574677,-0.3963800031415566,-0.5942258316998068,-0.07603603256520533,-0.39379516131653003,-0.36317028934924134,0.12695236527701564
['data' 'LabeledDB_new' 'FourLeg' '394' 'refined.ply'],-0.21934416328689674,-0.32786974287721726,-0.3650561300238644,1.7420388718835296,-0.25709021692159056,-0.5037388449808126,-0.4224884487695249,0.03347949529025232
['data' 'LabeledDB_new' 'FourLeg' '395' 'refined.ply'],-0.4930283213130483,-0.3526628980808743,-0.25771519257457903,-0.6478516483389535,-0.16857581280020015,-0.40043669622683303,-0.18988301927409137,-0.21154138651813936
['data' 'LabeledDB_new' 'FourLeg' '396' 'refined.ply'],-0.4454188459175562,-0.3495896700559749,-0.03662446836759442,-0.15436558447354673,-0.0840602429651264,-0.02153517692504179,-0.29477315813585636,-0.012861331621689917
['data' 'LabeledDB_new' 'FourLeg' '397' 'refined.ply'],-0.3635022629522185,-0.36501097209394706,-0.17811875651277853,-0.22955556582617934,-0.13573806700349253,-0.08270890095411017,-0.24977363355958834,-0.1230630004692269
['data' 'LabeledDB_new' 'FourLeg' '398' 'refined.ply'],-0.5981598303331733,-0.39543578409272484,-0.12201978154769198,-0.5351306830559547,-0.2248983486774705,-0.11400374545211392,-0.22020293708910427,-0.23034307062086967
['data' 'LabeledDB_new' 'FourLeg' '399' 'refined.ply'],-0.553640620078317,-0.3557787491925074,-0.5612960127419859,-0.767624052715831,-0.3601725099194211,-0.4054384460784,-0.4245457480182325,-0.11048415494337527
['data' 'LabeledDB_new' 'FourLeg' '400' 'refined.ply'],-0.5341166168907275,-0.26936360794604947,-0.5470485102936486,-0.3746884901035695,-0.014527429925680568,-0.67709296118358,-0.01803097868706557,-0.23355211622910813
['data' 'LabeledDB_new' 'Glasses' '41' 'refined.ply'],-0.6486580211994324,1.2718425034143541,-1.0668113740364407,2.6500148460822683,-0.17702001044283194,-1.4113757781708731,-0.5161266351978236,0.5536476061142048
['data' 'LabeledDB_new' 'Glasses' '42' 'refined.ply'],-0.9368015169050055,7.129495525440788,-1.1796122413397057,0.930964034279303,0.044171671159697445,-1.4864783902346748,-0.35054265818530106,0.2361038360955162
['data' 'LabeledDB_new' 'Glasses' '43' 'refined.ply'],-0.8201947575624735,1.387166582316636,-1.0594803137089452,0.5430013971827078,0.607262625999102,-1.3442604762263988,-0.3400137666944192,0.8348581491501766
['data' 'LabeledDB_new' 'Glasses' '44' 'refined.ply'],-0.7243100260188905,1.4394939396491357,-1.0640205969671748,0.7479203395796392,0.17511862282865648,-1.3861279006501896,-0.5338631084519088,1.519387822635555
['data' 'LabeledDB_new' 'Glasses' '45' 'refined.ply'],-0.46297525504145653,2.4937035491705815,-1.0637611886964093,2.608304490079623,0.16770028323387462,-1.3694420839110057,-0.2210493798702249,0.09848579665796847
['data' 'LabeledDB_new' 'Glasses' '46' 'refined.ply'],-1.2043193509936954,0.05746541365442988,-0.905641402455288,-0.7221030128399313,1.0688011441252416,-1.0172487937021943,1.9401676809301434,-0.3846376686550132
['data' 'LabeledDB_new' 'Glasses' '47' 'refined.ply'],-1.2349410262993603,0.022796517504709762,-0.11545728896537295,-0.7424311563420076,8.531435899126928,-0.22494666864207505,6.213934863410436,-0.12043589213693691
['data' 'LabeledDB_new' 'Glasses' '48' 'refined.ply'],-0.9358474933426061,0.8781390655000969,-1.0819236365227622,0.3246626793823428,0.37919503524190856,-1.3605147970688694,-0.38401180263187895,0.7531325931777746
['data' 'LabeledDB_new' 'Glasses' '49' 'refined.ply'],-1.1080135991937805,0.3982451283827725,-1.0178009743887082,-0.7357880689785329,0.8882470594656442,-1.2900230479686678,-0.013656033149545313,0.29117867080574705
['data' 'LabeledDB_new' 'Glasses' '50' 'refined.ply'],-0.6256802026629918,0.9547365810606324,-1.031921932698159,2.4274139601564007,-0.17382924137211753,-1.3850169985293381,-0.532024193402482,0.674028582787259
['data' 'LabeledDB_new' 'Glasses' '51' 'refined.ply'],-1.1224590680581652,0.2623216255827853,-1.0562422573514707,-0.7083677482077003,0.2784330642997249,-1.3555694696990221,-0.27626976982018203,0.30117954280647524
['data' 'LabeledDB_new' 'Glasses' '52' 'refined.ply'],-1.20013413403366,-0.043000811840227464,-0.9370275394981591,-0.13568032334465638,0.7133422896273932,-1.0929850217445587,1.7091210356928772,-0.41758386490074517
['data' 'LabeledDB_new' 'Glasses' '53' 'refined.ply'],-1.1905068667294738,0.2179228573412053,-1.0023825258954733,-0.7278900210459217,1.2317815035019577,-1.1811520691073247,1.0765623006156324,-0.21397616710872142
['data' 'LabeledDB_new' 'Glasses' '54' 'refined.ply'],-0.6102674166081383,0.9339318262378691,-1.0344067690795964,2.7906541264634277,-0.17532101332744446,-1.3901519794913657,-0.5305434060848088,0.6590887951125172
['data' 'LabeledDB_new' 'Glasses' '55' 'refined.ply'],-1.1219790051779759,0.24743815747354064,-1.0592344056676943,-0.6906159606197108,0.31741999868305976,-1.354519915353045,-0.27109954337443687,0.3260247363734099
['data' 'LabeledDB_new' 'Glasses' '56' 'refined.ply'],-0.43584784424840356,1.6479651116297571,-1.0256658705562298,1.0910889973035574,-0.09274167226247211,-1.2581774383779756,-0.544742782743978,0.987597950265358
['data' 'LabeledDB_new' 'Glasses' '57' 'refined.ply'],-0.6289773900745811,0.9348983856830928,-1.0368792385959413,2.6363197510443785,-0.17747097169206788,-1.390497799606243,-0.5299089698869356,0.6492510118266808
['data' 'LabeledDB_new' 'Glasses' '58' 'refined.ply'],-1.2528343495753516,0.12297514298536454,-0.7350027831916867,-0.7413950610462965,4.205411325656444,-0.8205866538569587,7.4276196789462166,-0.41531348872476526
['data' 'LabeledDB_new' 'Glasses' '59' 'refined.ply'],-1.1230780890786345,0.09893047838220341,-0.9221797902516521,-0.7244722935493992,0.7035648760590192,-1.21327878093691,0.07937477427803508,0.0829726054626052
['data' 'LabeledDB_new' 'Glasses' '60' 'refined.ply'],-1.2014142041871998,0.036317343340991,-0.9004885953285106,-0.7198087274986857,1.1245087407163343,-1.0782928055096148,1.4919758569115822,-0.31812871581401897
['data' 'LabeledDB_new' 'Hand' '181' 'refined.ply'],-0.5226938908123091,-0.30625865780830197,-0.00409891324672732,-0.733706264733155,0.12510189940987013,0.2860734662958725,-0.027196250213308067,-0.14455285294650302
['data' 'LabeledDB_new' 'Hand' '182' 'refined.ply'],-0.17508955665408732,-0.367229823470779,0.12402084391868741,-0.6973989783783667,-0.3244775982550311,0.4305915028840483,-0.17178341333201924,-0.34502796861984386
['data' 'LabeledDB_new' 'Hand' '183' 'refined.ply'],0.2992396206789198,-0.35045067554876236,0.2909052425652572,-0.6803013484570377,-0.20997141488890356,0.41484316448183284,-0.44012852147630954,0.1522214923913641
['data' 'LabeledDB_new' 'Hand' '184' 'refined.ply'],-0.19113990522389923,-0.2937005350419632,0.07357288179696818,-0.6932461958330408,-0.25857514922431807,0.3502019693561771,-0.15350259762989155,-0.30721455682529675
['data' 'LabeledDB_new' 'Hand' '185' 'refined.ply'],-0.37605762702525153,-0.3259390614992788,0.2797682263536747,-0.710950000055344,0.4811889510256189,0.9220031044087672,-0.13531352657140108,0.2062943682037717
['data' 'LabeledDB_new' 'Hand' '186' 'refined.ply'],-0.3297622580234227,-0.37676934489687847,0.12210910292386111,-0.6922194350973565,-0.14809257450664368,0.2897866729322298,-0.11267310743809722,-0.2562596826901887
['data' 'LabeledDB_new' 'Hand' '187' 'refined.ply'],-0.48126471996914566,-0.3282499533531043,0.09460021454783492,-0.7184741418463513,0.08852634194824106,0.399810437094551,-0.03520267669760966,-0.16042796939008042
['data' 'LabeledDB_new' 'Hand' '188' 'refined.ply'],-0.2231209247451494,-0.13936469606858296,-0.7600759932692275,-0.6058108261024816,-0.5164049690728917,-0.6427764642851047,-0.28504618777214935,-0.44453429477320466
['data' 'LabeledDB_new' 'Hand' '189' 'refined.ply'],0.6164687829554144,-0.11387845005340351,-0.6212495534569898,0.9634067265881221,-0.65413470871543,-0.579925042484407,-0.5452660158435705,-0.4402497672267697
['data' 'LabeledDB_new' 'Hand' '190' 'refined.ply'],-0.37392561031266724,-0.07778631214758186,-0.5880595474412919,-0.5826068545222879,-0.08985886771228555,-0.36039616104085614,-0.401719929852671,0.20920148244576178
['data' 'LabeledDB_new' 'Hand' '191' 'refined.ply'],0.1601435259247793,-0.3614301551909414,-0.11481381241741963,-0.49584145953846914,-0.5572142555469312,0.20891526391018977,-0.32738325072723,-0.46397117992888043
['data' 'LabeledDB_new' 'Hand' '192' 'refined.ply'],-0.3927914806159392,-0.08136467425483679,0.37741253209750275,-0.6995580917196319,1.605181499304656,0.4719762499850908,-0.3309742879744589,1.8788287818607163
['data' 'LabeledDB_new' 'Hand' '193' 'refined.ply'],-0.36191676899974795,-0.11060861507581905,-0.4130156068195997,-0.5643269917295117,-0.4750687542370602,-0.41885233447217873,-0.0010696904869286871,-0.5081069671427395
['data' 'LabeledDB_new' 'Hand' '194' 'refined.ply'],-0.36049217477173223,-0.07903331381890717,-0.39021801241372944,-0.6988675873709638,-0.26760425447699043,-0.343426347259038,-0.12896304291488114,-0.32864310856413204
['data' 'LabeledDB_new' 'Hand' '195' 'refined.ply'],-0.3447952044507911,-0.11995700527813141,-0.09160446446826846,-0.6287262780182028,-0.4182284501985756,-0.00826758597560904,0.05230207776995013,-0.4885526637581107
['data' 'LabeledDB_new' 'Hand' '196' 'refined.ply'],-0.3398054430735836,-0.10312671379550142,-0.6473337687570093,-0.5473388765968695,-0.48986916100224703,-0.40951737257777965,-0.49013683431863686,-0.18645523777135897
['data' 'LabeledDB_new' 'Hand' '197' 'refined.ply'],-0.36862379732175576,-0.08868896491289109,-0.5157778916024941,-0.7026671955311231,-0.510077893847156,-0.45306323495844963,-0.1601270314799187,-0.4894887263255128
['data' 'LabeledDB_new' 'Hand' '198' 'refined.ply'],-0.6821004718404343,-0.361173175126051,0.11577838385673106,-0.7282352101055212,0.31267918332027433,0.3261675417287807,0.9977655466980305,-0.41094551189478007
['data' 'LabeledDB_new' 'Hand' '199' 'refined.ply'],-0.22797559662771535,-0.39094697168148934,0.7221700974266857,-0.5097713272640901,-0.21763921537340453,0.7104796883363848,0.23954171061553683,-0.4369593074023297
['data' 'LabeledDB_new' 'Hand' '200' 'refined.ply'],-0.43887552318426865,-0.34752978403281937,-0.12148205707256057,-0.6975193794838555,0.13509678476689946,0.24543446297288501,-0.22859495434629204,0.08287587347186003
['data' 'LabeledDB_new' 'Human' '1' 'refined.ply'],-0.7733095157317955,0.0007464989999074685,-0.27992636199454896,-0.6858577843614975,1.508995725725607,-0.45234370052691036,0.9128082021632197,-0.0996466564203277
['data' 'LabeledDB_new' 'Human' '10' 'refined.ply'],-0.79903446504711,-0.12294986243599654,-0.5617012231721906,-0.6407925167332201,1.429512006873427,-0.5562667799688525,0.39031636003987147,0.1390050789291489
['data' 'LabeledDB_new' 'Human' '11' 'refined.ply'],-0.6118683080632769,-0.215163708839867,-0.6643078726649736,-0.6936911871751257,0.9346381003639728,-0.6814559738261481,0.1281029046714961,0.1513707908178819
['data' 'LabeledDB_new' 'Human' '12' 'refined.ply'],-0.6420072355000765,-0.24611930363088494,-0.6480402271517548,-0.6675355963882986,0.904957065140428,-0.6260838715362113,0.22029425509718403,0.05737917003445347
['data' 'LabeledDB_new' 'Human' '13' 'refined.ply'],-0.5548720548345891,-0.3244108123731729,-0.0769515583563143,-0.05850192672122266,0.0924523119754177,0.09337533248009706,0.19604821932322594,-0.2872433748288264
['data' 'LabeledDB_new' 'Human' '14' 'refined.ply'],-0.6317992103843617,-0.09282017003672269,-1.0865347840489017,0.21866335276103044,-0.5330343987619393,-1.1306103137829533,-0.35049778425409295,-0.4234721439843741
['data' 'LabeledDB_new' 'Human' '15' 'refined.ply'],-0.5435018368015636,-0.1182352686262939,-0.5024502298767052,-0.5756152186472039,-0.3784102747896321,-0.27855638652176984,0.2676566017463141,-0.5101356426267448
['data' 'LabeledDB_new' 'Human' '16' 'refined.ply'],-0.6799828060565354,-0.25656358523300954,-0.1495656577929933,-0.7202945132713469,-0.2506524905778944,-0.23202511262073067,0.56374541587472,-0.5046157419383513
['data' 'LabeledDB_new' 'Human' '17' 'refined.ply'],-0.6117255111264002,-0.08225273631011418,-0.7736220839039306,0.08106354023393332,-0.23727828521299577,-0.8310173715734361,0.011161090608519946,-0.37661377201810214
['data' 'LabeledDB_new' 'Human' '18' 'refined.ply'],-0.3987695699137808,-0.40633884207998805,0.058343422442387896,-0.4033045289418184,-0.4565358915423839,0.2804093809180221,-0.04513989370633029,-0.48656579454966276
['data' 'LabeledDB_new' 'Human' '19' 'refined.ply'],-0.7125734454343688,-0.012728945152740203,-0.6063924605889572,-0.06207504583602602,1.1077032499533868,-0.5469479085152652,0.46455771191606904,-0.022827153722687135
['data' 'LabeledDB_new' 'Human' '2' 'refined.ply'],-0.7086159785430124,-0.25733662079845454,-0.29955829903013675,-0.6320446561322532,0.7603651652760919,-0.2715885691171901,0.23823690440639853,-0.018171123311195705
['data' 'LabeledDB_new' 'Human' '20' 'refined.ply'],-0.7270676113082278,-0.011909350388238612,-0.5990097488443008,-0.043338007652602505,1.333451364467885,-0.5590120993813309,0.3555480086224359,0.1287099192024933
